"locus_tag","gene_name","function","logFC","logCPM","PValue","q.value","UniprotID"
"ABUW_2770","ABUW_2770","GMC oxidoreductase",-2.2441788472051,1.94313126407536,1,1,"WP_000154593.1"
"ABUW_2771","ABUW_2771","porin",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000753566.1"
"ABUW_2773","vanA","vanillate O-demethylase oxygenase subunit",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_2775","vanR","transcriptional regulator, GntR family",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_2779","hcaB","aldehyde dehydrogenase",-2.66707404668649,2.01199329210572,0.999999999999975,1,"no data"
"ABUW_2782","hcaE","porin",-3.00434314216675,2.07220617278912,0.510980429819157,1,"no data"
"ABUW_2785","hcaG","tannase/feruloyl esterase family protein",-2.6667300577192,2.00732051655534,0.500635399121533,1,"no data"
"ABUW_2786","ABUW_2786","transcriptional regulator, GntR family",-1.47650815239268,1.8197112660932,1,1,"WP_000092890.1"
"ABUW_2787","ABUW_2787","NADP-dependent fatty aldehyde dehydrogenase",-2.66599686960331,1.99525067589503,0.999999999999975,1,"WP_000042107.1"
"ABUW_2788","kdgD","5-dehydro-4-deoxyglucarate dehydratase",-1.47650815239268,1.8197112660932,1,1,"WP_000339256.1"
"ABUW_2790","ABUW_2790","glucarate transporter",-1.47650815239268,1.8197112660932,1,1,"WP_000369468.1"
"ABUW_2791","garD","galactarate dehydratase",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000917364.1"
"ABUW_2794","ABUW_2794","aldehyde dehydrogenase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000446079.1"
"ABUW_2798","ABUW_2798","D-serine/D-alanine/glycine transporter",-2.60522644648878,1.99055417797053,0.550241467902191,1,"WP_000042089.1"
"ABUW_2800","ABUW_2800","succinylornithine transaminase",-3.02448465198839,2.09979049835399,0.500635399121533,1,"WP_001058619.1"
"ABUW_2802","ydcW","betaine aldehyde dehydrogenase",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_2804","ABUW_2804","transcriptional regulator, GntR family",-3.72399530674922,2.30134099327219,0.240855879284913,1,"WP_001277426.1"
"ABUW_2809","ABUW_2809","hypothetical protein",-2.6667300577192,2.00732051655534,0.500635399121533,1,"WP_000416092.1"
"ABUW_2810","ABUW_2810","hypothetical protein",-2.47826417750016,2.98732931797257,0.149053616362157,0.864063893407055,"WP_000368993.1"
"ABUW_2816","ABUW_2816","YD repeat protein",-3.31042197200608,2.17535133695042,0.250953098682292,1,"WP_001040886.1"
"ABUW_2817","ABUW_2817","Rhs element Vgr protein, putative",-3.94794548234836,2.39164369061558,0.140624269700619,0.859633558125512,"WP_000482851.1"
"ABUW_2821","ABUW_2821","",-3.58592895009412,6.71349484397016,0.000136062968892371,0.0130441096249548,"no data"
"ABUW_2822","ABUW_2822","2,4-dienoyl-CoA reductase",1.17403068037364,1.95482860834577,0.999999999999975,1,"WP_000205086.1"
"ABUW_2823","argG","argininosuccinate synthase",-4.42314976230977,2.57831678094595,0.077396565443377,0.717334021182518,"WP_001986427.1"
"ABUW_2830","ABUW_2830","hypothetical protein",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_001985954.1"
"ABUW_2831","ABUW_2831","hypothetical protein",-3.31076411222832,2.17960419196419,0.250953098682292,1,"WP_002017455.1"
"ABUW_2835","ABUW_2835","oxidoreductase, FAD/FMN-binding",-1.47650815239268,1.8197112660932,1,1,"WP_000077968.1"
"ABUW_2837","ABUW_2837","peptide ABC transporter, permease protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000008520.1"
"ABUW_2838","ABUW_2838","peptide ABC transporter, permease protein",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_2840","ABUW_2840","lytic transglycosylase",-3.9052968745868,2.34672903097017,0.139540411080695,0.859633558125512,"WP_000277832.1"
"ABUW_2841","dnaQ","DNA polymerase III, epsilon subunit",-3.30189446179942,2.15316721056939,0.257938262461769,1,"WP_000084042.1"
"ABUW_2842","ABUW_2842","hypothetical protein",-3.87688114816146,2.35863163657223,0.204789182232585,1,"WP_001289231.1"
"ABUW_2843","ABUW_2843","NADH pyrophosphatase",-4.94783933629487,2.84206918796172,0.0743358023439247,0.698781864648296,"no data"
"ABUW_2844","aesT","esterase",-2.24412809294962,1.94313126407536,1,1,"no data"
"ABUW_2845","ABUW_2845","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000919363.1"
"ABUW_2849","iciA","replication initiation inhibitor",-4.92666045777232,5.43782759987879,2.22454827064316e-06,0.000855305454822278,"no data"
"ABUW_2852","ABUW_2852","transcriptional regulator, MerR family",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000058923.1"
"ABUW_2856","pepP","X-Pro aminopeptidase",-4.36866588193548,2.55590435747561,0.079439402974131,0.727396942895657,"WP_000775471.1"
"ABUW_2865","lon","ATP-dependent protease La",-1.47650815239268,1.8197112660932,1,1,"WP_001292274.1"
"ABUW_2866","ABUW_2866","SPOUT methyltransferase",-3.0042245441275,2.07220617278912,0.511058297612974,1,"no data"
"ABUW_2867","ABUW_2867","extradiol ring-cleavage dioxygenase, class III enzyme, subunit B",-2.92812336749919,2.06771563730934,0.585579929415998,1,"WP_000423004.1"
"ABUW_2868","ABUW_2868","hypothetical protein",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000696025.1"
"ABUW_2871","nth","endonuclease III",-2.66599686960331,1.99525067589503,0.999999999999975,1,"WP_000279329.1"
"ABUW_2874","ABUW_2874","hypothetical protein",-3.92017081752987,2.36051223101566,0.136722263729335,0.859633558125512,"WP_000895449.1"
"ABUW_2877","ABUW_2877","putative methyltransferase",-2.19044293082581,1.90814917360387,0.999999999999975,1,"no data"
"ABUW_2878","ureJ","urease accessory protein J",-3.25823297184725,2.14458028205954,0.529717004066826,1,"no data"
"ABUW_2879","ureG","urease accessory protein G",-3.30573778586474,2.14887709056499,0.252996719728903,1,"WP_000140200.1"
"ABUW_2882","ureC","urease, alpha subunit",-3.00878712757906,2.08116618207408,0.518440156397591,1,"WP_000784164.1"
"ABUW_2887","ABUW_2887","lipoprotein",-2.66599686960331,1.99525067589503,0.999999999999975,1,"WP_000749178.1"
"ABUW_2888","aceA","isocitrate lyase",-2.19044293082581,1.90814917360387,0.999999999999975,1,"no data"
"ABUW_2890","ABUW_2890","hypothetical protein",-3.99803248588194,2.40755105114903,0.17872438001361,0.966765329610984,"WP_000051871.1"
"ABUW_2892","citN","citrate transporter",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
"ABUW_2894","ABUW_2894","hypothetical protein",-5.67691943022047,3.26620948808873,0.0145939830440672,0.352108797253684,"WP_001092989.1"
"ABUW_2896","cysD","sulfate adenylyltransferase subunit 2",5.97777642083558,3.14401713961632,0.0242992022792304,0.461684843305377,"WP_000140408.1"
"ABUW_2907","ppk2","polyphosphate kinase",-3.32063590283304,2.18385025792311,0.260478443577987,1,"no data"
"ABUW_2910","ABUW_2910","efflux ABC transporter, permease protein",-2.19186783462656,1.93057900459029,0.999999999999975,1,"WP_001245157.1"
"ABUW_2911","ABUW_2911","lipoprotein-releasing system ATP-binding protein LolD",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_001136105.1"
"ABUW_2915","ABUW_2915","hypothetical protein",-3.31053640806013,2.17109170238392,0.257283011129419,1,"WP_000107266.1"
"ABUW_2916","pfeA","TonB dependent outer membrane siderophore receptor protein",-3.54786144413618,2.23185054223314,0.250953098682292,1,"no data"
"ABUW_2918","ABUW_2918","rhomboid family protein",-1.42149100370993,2.53083460986664,0.439097571187795,1,"WP_000902941.1"
"ABUW_2920","atsA","arylsulfatase",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_2921","ABUW_2921","hypothetical protein",-3.32030573137724,2.18385025792311,0.260107445785882,1,"WP_000769047.1"
"ABUW_2926","metH","methionine synthase",-4.47376589181572,2.60340168395119,0.0785097176068919,0.723241034924095,"WP_000105326.1"
"ABUW_2927","ABUW_2927","transketolase, beta subunit",-3.31052986836872,2.17109170238392,0.257196523257727,1,"WP_000080241.1"
"ABUW_2928","ABUW_2928","transketolase, alpha subunit",-3.02302114057013,2.07668969307027,0.500635399121533,1,"WP_085920717.1"
"ABUW_2929","ABUW_2929","major facilitator superfamily MFS_1",-5.26917098705332,3.01892755475505,0.0355250298753602,0.562479639693202,"WP_000381885.1"
"ABUW_2932","ABUW_2932","hypothetical protein",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_001016330.1"
"ABUW_2934","fsr","fosmidomycin resistance protein",-3.02517102653527,2.10867282301108,0.500635399121533,1,"no data"
"ABUW_2936","ABUW_2936","glutaminase",-0.0158018541555275,2.11994379449293,1,1,"WP_000856715.1"
"ABUW_2937","def2","peptide deformylase",-2.19113267808259,1.917990603871,0.999999999999975,1,"no data"
"ABUW_2939","ABUW_2939","major facilitator family transporter",0.0888134059887467,2.28318124505121,0.764228323676396,1,"WP_000371878.1"
"ABUW_2940","ABUW_2940","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000753778.1"
"ABUW_2941","ABUW_2941","thiamine pyrophosphate enzyme domain protein TPP-binding",-4.44036041869347,2.59150079237189,0.0736246670497341,0.698781864648296,"WP_000140226.1"
"ABUW_2942","ABUW_2942","betaine aldehyde dehydrogenase",-3.30969164475065,2.16427618138815,0.250953098682292,1,"WP_001040557.1"
"ABUW_2943","ABUW_2943","aspartate dehydrogenase",-2.24407772764031,1.94313126407536,0.999999999999999,1,"WP_000735778.1"
"ABUW_2944","ABUW_2944","oxidoreductase, short chain dehydrogenase/reductase family",-1.47322206267137,2.53124228380658,0.293377706842832,1,"WP_000009973.1"
"ABUW_2945","ABUW_2945","putative hydrolase",-3.54927220157462,2.25068256270946,0.250953098682292,1,"WP_000988613.1"
"ABUW_2948","ABUW_2948","FAD-dependent pyridine nucleotide-disulfide oxidoreductase",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000411872.1"
"ABUW_2949","ABUW_2949","glyoxalase/bleomycin resistance protein/dioxygenase",-1.47650815239268,1.8197112660932,1,1,"WP_000627783.1"
"ABUW_2950","ABUW_2950","short chain dehydrogenase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000024370.1"
"ABUW_2951","ABUW_2951","rieske (2Fe-2S) protein",-2.24369124954744,1.94313126407536,1,1,"WP_000991783.1"
"ABUW_2952","ABUW_2952","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000847096.1"
"ABUW_2953","ABUW_2953","rieske (2Fe-2S) protein",-3.02448465198839,2.09979049835399,0.500635399121533,1,"WP_000118514.1"
"ABUW_2954","ABUW_2954","putative transcriptional regulator",-1.86891924693632,2.71853656267254,0.409951576173149,1,"WP_000051057.1"
"ABUW_2957","ABUW_2957","enoyl-CoA hydratase/isomerase",-4.92923706102626,2.82755889750238,0.0993021866139137,0.828315723780051,"WP_000070453.1"
"ABUW_2960","ABUW_2960","polysaccharide deacetylase",0.460643091920635,2.05042010218194,1,1,"no data"
"ABUW_2962","ABUW_2962","YaeQ protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001185269.1"
"ABUW_2963","ABUW_2963","C4-dicarboxylate transport protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
"ABUW_2967","ABUW_2967","MarC family integral membrane protein",-1.47650815239268,1.8197112660932,1,1,"WP_000254582.1"
"ABUW_2968","betT","high-affinity choline transport protein",-1.47650815239268,1.8197112660932,1,1,"WP_001139472.1"
"ABUW_2971","betB","betaine aldehyde dehydrogenase",-2.66780777368951,2.02401134271864,0.500635399121533,1,"WP_001286303.1"
"ABUW_2972","betA","choline dehydrogenase",-3.30571804288614,2.14887709056499,0.253011087204297,1,"WP_001021934.1"
"ABUW_2973","mqo","malate dehydrogenase",-3.66608991517907,2.28642872948986,0.19947306445128,1,"WP_000714073.1"
"ABUW_2982","ABUW_2982","TonB family protein",-2.66780777368951,2.02401134271864,0.500635399121533,1,"WP_000837763.1"
"ABUW_2983","ABUW_2983","hypothetical protein",-2.79903622165917,2.04062523117975,0.579431681325975,1,"WP_134819286.1"
"ABUW_2984","ABUW_2984","hypothetical protein",-2.24330877427093,1.94313126407536,0.999999999999998,1,"WP_001991318.1"
"ABUW_2985","ABUW_2985","hypothetical protein",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_085920715.1"
"ABUW_2987","ABUW_2987","RNA polymerase sigma factor FecI",-3.02302114057013,2.07668969307027,0.500635399121533,1,"WP_081032250.1"
"ABUW_2988","ABUW_2988","transcriptional regulator, LysR family",-3.02831736987855,2.09717168726534,0.507106908093742,1,"WP_001105557.1"
"ABUW_2989","ABUW_2989","dihydrodipicolinate synthetase",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000050879.1"
"ABUW_2990","ABUW_2990","major facilitator superfamily MFS_1",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000182787.1"
"ABUW_2991","ABUW_2991","putative benzoate transport porin",-4.06262211956024,2.42430420909281,0.107527009962906,0.84552182811088,"WP_001046231.1"
"ABUW_2993","ABUW_2993","hypothetical protein",-2.6667300577192,2.00732051655534,0.500635399121533,1,"WP_000624780.1"
"ABUW_2995","ABUW_2995","hypothetical protein",-2.6667300577192,2.00732051655534,0.500635399121533,1,"WP_001151982.1"
"ABUW_2997","ABUW_2997","hypothetical protein",-6.8560918292992,4.1004916297776,0.000111096358662908,0.0120618903691157,"WP_000405665.1"
"ABUW_2998","ABUW_2998","DNA methylase N-4/N-6",-1.47650815239268,1.8197112660932,1,1,"WP_000359391.1"
"ABUW_3000","ABUW_3000","hypothetical protein",-3.75352687303693,2.31402379592823,0.125953702745073,0.859633558125512,"WP_000766524.1"
"ABUW_3004","ABUW_3004","hypothetical protein",-3.31880132381505,2.17280583618336,0.29261581279461,1,"no data"
"ABUW_3005","ABUW_3005","hypothetical protein",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_000084810.1"
"ABUW_3006","ABUW_3006","hypothetical protein",-3.75881808768812,2.32816312690205,0.129238055936191,0.859633558125512,"WP_000003536.1"
"ABUW_3008","ABUW_3008","inner membrane protein",-5.63444112110233,3.24080993440253,0.0168396323978469,0.377295084539558,"WP_001022398.1"
"ABUW_3016","ABUW_3016","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000578618.1"
"ABUW_3017","ABUW_3017","integrase",-4.90148920897981,2.81614576623047,0.093485030736794,0.81198426697101,"WP_001991065.1"
"ABUW_3018","ggt","gamma-glutamyltransferase",-4.65081607262156,2.68521176385276,0.0453954926013429,0.608574471967827,"WP_001042913.1"
"ABUW_3019","emrB","multidrug resistance protein B",-3.30411876269085,2.14887709056499,0.254192211329174,1,"no data"
"ABUW_3021","ABUW_3021","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_002156418.1"
"ABUW_3023","ABUW_3023","FAD dependent oxidoreductase",-3.00835523731568,2.08116618207408,0.519088378207795,1,"WP_000546696.1"
"ABUW_3024","ABUW_3024","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001039358.1"
"ABUW_3026","ABUW_3026","glyoxalase",-2.66599686960331,1.99525067589503,0.999999999999975,1,"WP_001059437.1"
"ABUW_3027","ABUW_3027","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000152327.1"
"ABUW_3028","sbcD","ATP-dependent dsDNA exonuclease",-1.62933302210275,2.59256162838197,0.297032311888886,1,"no data"
"ABUW_3029","sbcC","ATP-dependent dsDNA exonuclease",-3.00845817728969,2.08116618207408,0.518933103297101,1,"no data"
"ABUW_3031","pilT","twitching mobility protein",-3.89681181432473,2.36195301102778,0.204079480421722,1,"no data"
"ABUW_3034","smpA","outer membrane lipoprotein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
"ABUW_3039","ABUW_3039","acyl-CoA N-acyltransferase",-2.66599686960331,1.99525067589503,0.999999999999975,1,"WP_000890283.1"
"ABUW_3040","argB","acetylglutamate kinase",-4.6558930179546,2.68832453250418,0.0471320702044239,0.617592644057969,"WP_001135419.1"
"ABUW_3041","algC","phosphomannomutase",-4.71001258789672,6.96437520208775,2.19531745466698e-05,0.0037076472567709,"no data"
"ABUW_3054","trxB1","thioredoxin-disulfide reductase",-2.66815201489759,2.02866003665375,0.500635399121533,1,"no data"
"ABUW_3055","aat","leucyl/phenylalanyl-tRNA--protein transferase",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000854786.1"
"ABUW_3058","ABUW_3058","putative metal-dependent hydrolase",-3.54820233879253,2.23594958403536,0.250953098682292,1,"WP_000992293.1"
"ABUW_3060","tuf1","translation elongation factor Tu",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_3064","ABUW_3064","hypothetical protein",-3.20676159491519,2.14027679706828,0.581482104123471,1,"WP_000160012.1"
"ABUW_3067","ABUW_3067","pirin domain protein",-3.28484835974282,2.15571956286179,0.285629670332577,1,"WP_000838108.1"
"ABUW_3070","ABUW_3070","hypothetical protein",-3.17986567156147,2.13156839529328,0.377596300202582,1,"WP_000139295.1"
"ABUW_3072","ABUW_3072","dioxygenase beta subunit",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000146428.1"
"ABUW_3074","ABUW_3074","dioxygenase alpha subunit",-3.54755034742646,2.2400422129291,0.264647472461167,1,"WP_001277084.1"
"ABUW_3075","ABUW_3075","lipolytic enzyme",-4.30261166890007,2.53030434000925,0.0744754355743579,0.698781864648296,"WP_000214731.1"
"ABUW_3077","ABUW_3077","tartrate dehydrogenase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001129656.1"
"ABUW_3078","ABUW_3078","transcriptional regulator, LysR family",-3.7584218278659,2.32816312690205,0.128913142202113,0.859633558125512,"WP_001061608.1"
"ABUW_3079","ABUW_3079","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000830726.1"
"ABUW_3085","ABUW_3085","hypothetical protein",-3.31042197200608,2.17535133695042,0.250953098682292,1,"no data"
"ABUW_3086","rluD","ribosomal large subunit pseudouridine synthase D",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000199621.1"
"ABUW_3101","ABUW_3101","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000716115.1"
"ABUW_3103","ribB2","3,4-dihydroxy-2-butanone 4-phosphate synthase",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_3104","ABUW_3104","5'-nucleotidase",-1.47650815239268,1.8197112660932,1,1,"WP_000985168.1"
"ABUW_3112","ABUW_3112","hypothetical protein",-3.51979363910056,2.21702789230078,0.26952124008598,1,"WP_000550441.1"
"ABUW_3113","ABUW_3113","Sua5/YciO/YrdC/YwlC family protein",-4.2865351895553,2.52461517455612,0.105215553811885,0.832956467677423,"WP_000902820.1"
"ABUW_3114","scpA","chromosome segregation and condensation protein ScpA",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_3115","scpB","chromosome segregation and condensation protein ScpB",-2.19186783462656,1.93057900459029,0.999999999999975,1,"WP_000093856.1"
"ABUW_3116","ABUW_3116","ribosomal large subunit pseudouridine synthase B",-4.12153684922614,2.45434944948184,0.102378986156251,0.828315723780051,"no data"
"ABUW_3123","otsA","trehalose-6-phosphate synthase",-2.37462069771188,2.95879608626314,0.160889826774729,0.899090208447015,"no data"
"ABUW_3125","bfr2","bacterioferritin",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
